id,abstract,label
DM_8,order meet high expectation yield target quick identification root cause yield loss essential decision tree shown powerful data mining tool integrated circuit yield improvement several case study yield improvement effort real product presented ,3
DM_9,undersea robot used environment immediate supervision human operator becomes ever difficult potentially dangerous necessitates evolution toward autonomy robot time maintaining capability provide reduced level supervision transmission sensor data human observer u navy coastal system station cs developing batterypowered robotic crawler mine countermeasure purpose shallow water machine carry variety sensor designed detect presence underwater object classify either manmade natural well camera system capture image object benthos inc collaborating cs provide acoustic communication acomms command control transmission image sensor data university california san diego developing waveletbased image compression support telemetry experimental result demonstrate compression ratio better provide acceptable visual representation human operator modem aboard crawler provides robust acomms rate bit per second kilometer range baud rate transmit spl time pixel greyscale image compressed second near term modem provide image second existing capability acoustic transmission relayed via multiple modem many kilometer via benthos gateway buoy operator via spread spectrum radio cell phone link current effort cs focus evolution crawler autonomy occasional supervision supplied via acomms link sensor integrated vehicle enable detect locate image object mine sea floor crawling robot distinct advantage operating plane target therefore exploit target feature used countermine approach ,3
DM_10,fuzzy adaptive filter faf applied satellite packet data system demodulation approach much simpler existing demodulator achieves better performance db gain existing scheme linear interpolation decision feedback algorithm break limitation number unique word training sequence nonuniform pattern unique word parameter determined via mining extracting knowledge based unique word ,3
DM_11,domain isolating problem computer network discovering stock market irregularity interest pattern consisting infrequent highly correlated item rather pattern occur frequently defined minsup minimum support level describe mpattern pattern defined term minp minimum probability mutual dependence item pattern show infrequent mpattern discovered efficient algorithm make linear algorithm qualify mpattern effective technique candidate pruning based necessary condition presence mpattern levelwise search mpattern discovery possible mpatterns downward closed consider frequent mpatterns defined term minp minsup synthetic data scalability algorithm apply algorithm data production computer network show mpatterns contrast frequent pattern show minp algorithm equivalent finding frequent pattern however larger minp algorithm yield modest number highly correlated item make possible mine infrequent highly correlated itemsets date many actionable mpatterns discovered production system ,3
DM_12,order discover behavior pattern current algorithm analyze historical data term performance data fault event ignoring temporal correlation among different type information including configuration change method presented discover recurrent pattern multiple flow event alarm configuration event well discrete information traffic usage taking account static dynamic information concerning observed object environment method filter theoretically useless pattern novel technique detecting chaos sequence event prediction accuracy discovered pattern measured object dynamic behavior controlled known complex differential equation proposed mining method used discovering predicting alarm computer network composed several internet server taking account alarm configuration event history well static information server ,3
DM_13,clustering unsupervised classification pattern data item feature vector observation group cluster clustering data mining useful discover distribution pattern underlying data clustering algorithm usually employ distance metricbased similarity measure order partition database data point partition similar point different partition data clustering method data mining large database simulation result show proposed novel clustering method performs better fast selforganizing map fsom combined kmeans approach fsom+kmeans genetic kmeans algorithm gka addition case studied method produce much smaller error fsom+kmeans approach gka ,3
DM_14,describes gpsql miner genetic programming system mining relational database system us grammar genetic programming classification one feature representation classifier system us sql grammar facilitates evaluation process data relational database tool tested database result compared algorithm first experiment shown promising result classification ,3
DM_15,genetic programming gp emerged promising approach deal classification data mining extends tree representation gp evolve multiple comprehensible ifthen classification rule introduce concept mapping technique fitness evaluation iniduals covering algorithm employ artificial immune systemlike memory vector utilized produce multiple rule well remove redundant rule proposed gp classifier validated nine benchmark data set simulation result confirm viability effectiveness gp approach solving data mining problem wide spectrum application domain ,3
DM_16,present tool supervised learning modeled resource limited artificial immune system supervised learning system selfregulatory efficient stable wide range userset parameter performance comparable wellestablished classifier variety testbeds including iris data diabetes classification problem ionosphere problem rockmetal classification problem mine detection ,3
DM_17,concerned data mining distributed environment internet source data distributed across www cyberspace organization implies need develop computing agent exhibiting form collaboration propose model collaborative clustering realized collection datasets computing agent carry inidual local clustering process essence global search data structure carried environment deal determination crucial common relationship occurring across network depending upon way datasets accessible detailed mechanism interaction introduce concept horizontal vertical collaboration mode depend upon way datasets accessed clustering algorithm interact exchanging information local partition matrix sense required communication link established level information granule specifically fuzzy set fuzzy relation forming partition matrix rather data directly available database ,3
DM_18,mining quantitative association rule particular subject interest fuzzy set application theory however theory generally applies transactional database missing value predictive algorithm proposed order extrapolate interpolate unknown value fuzzy data mining algorithm used discover fuzzy association rule extended database filled predictive value ,3
DM_19,conventional datamining algorithm identify relationship among transaction binary value set minimum support minimum confidence numerical value thus attempt propose mining approach extracting linguistic weighted association rule quantitative transaction parameter needed mining process given linguistic term item also evaluated manager linguistic term reflect importance transformed fuzzy set weight fuzzy operation used find weighted fuzzy large item set fuzzy association rule example given clearly illustrate proposed approach ,3
DM_20,association analysis proven one useful technique data mining analyze large datasets apply association analysis fuzzy datasets show work decision making process define three fundamental concept belief compatibility plausibility association analysis term fuzzy logic extend association analysis interval valued fuzzy set body evidence application sample data discussed ,3
DM_21,parallel granular neural network gnn developed speed data mining knowledge discovery process credit card fraud detection entire system parallelized silicon graphic origin shared memory multiprocessor system consisting cpu g memory gb harddrive simulation parallel fuzzy neural network running processor system trained parallel training data set trained parallel fuzzy neural network discovers fuzzy rule future prediction parallel learning algorithm implemented c data extracted flat file sql server database containing sample visa card transaction preprocessed applying fraud detection data classified three category first training second prediction third fraud detection learning training data gnn used predict second set data later third set data applied fraud detection gnn give fewer average training error larger amount past training data higher fraud detection error greater possibility transaction actually fraudulent ,3
DM_22,introduce model granular data emerging summarization processing numeric data support data analysis cast setting data mining structure data revealed fcm equipped tchebyschev lsub spl infin metric offer novel contribution gradientbased learning prototype developed lsub spl infinbased data space lsub spl infin metric promotes development easily interpretable information granule namely hyperboxes detailed discussion geometry provided particular discus deformation effect hyperboxshape granule due interaction granule also show clustering give rise twolevel topology information granule core part topology come form hyperbox information granule residual structure expressed detailed yet difficult interpret membership grade illustrative example including synthetic data studied ,3
DM_23,introduce algorithm automatic mining data dependency relation mined data dependency used construct granular database scheme unlike traditional approach granular database scheme following advantage able coarse refined view relation database query answered efficiently granular database scheme flat database scheme ,3
DM_24,human immune system seen complex network structure able respond almost unlimited multitude foreign invader virus bacteria hence parallel distributed adaptive system promise tremendous potential many intelligent computing application including web mining immunitybased technique involve development analysis algorithm identify pattern observed data order make prediction unseen data introduce several enhancement deal weakness previous artificial immune system model particular address uncertainty fuzziness inherent matching process take place antibody antigen problem handled introducing fuzzy artificial immune system fuzzy artificial immune system mimicking body adaptive learning defense mechanism face invading biological agent used monitoring learning system web site face incoming web request ,3
DM_25,rcc eggyolk method proven useful representation vague region spatial data model rough set theory develops basis allow rough set approach uncertainty spatial relationship association rule form spatial data mining ,3
DM_26,anatomical database describes neural network brain eventually contain sufficient detail identify neuron inidual synapsis one approach obtaining level detail reconstruct brain volume serial electron microscopic section current technique allow creation relatively small ultrastructural volume contain enormous wealth data many different kind data including neuron membrane structure synaptic connectivity organelle distribution etc extracted single database representation ultimate size ultrastructural database brain depends advancement technique data creation well development informatics tool ultrastructural data mining ,3
DM_27,quantitative structureactivity relationship qsar problem deal insilico chemical design virtual invention novel pharmaceutical goal qsar predict bioactivities molecule based set descriptive feature qsar problem notoriously challenging machine learning typical qsar predictive data mining problem set characterized large number descriptive feature often relatively small number molecule introduces data strip mining qsar modeling strip mining general approach feature selection predictive modeling based successive stage feature elimination done performing sensitivity analysis predictive model ,3
DM_28,solve curse dimensionality conventional fuzzy neural network fuzzy neural network tree based normal fuzzy reasoning proposed heuristic backpropagation learning algorithm ideandconquer method developed enhance learning quality term discovered knowledge training error prediction error simulation shown fuzzy neural network tree able discover meaningful fuzzy rule low training error low prediction error future fuzzy neural network tree application largescale data mining data fusion machine learning ebusiness ,3
DM_29,present sequential decision feedback approach pattern classification changing environment adaptive classification system developed us decision multiple aspect may separated uniformly tap delay mechanism used impact final decision current aspect view object system minimizes error classifier map feature vector familiar feature space classifier test result acoustic backscattered data set collected six different object two minelike four nonminelike aspect angle degree separation varying signaltoreverberation ratio srr db presented ,3
DM_30,discovery scientific law built basis scientific experiment observed data real world complex system must controlled basic law including macroscopic level submicroscopic level microscopic level law discover necessitylaws observed data important data mining dm kdd based evolutionary computation proposes multilevel multiscale evolutionary modeling system model macrobehavior system ordinary differential equation model microbehavior system natural fractal system used model predict scientific observed time series observed data sunspot precipitation flood season get good result ,3
DM_31,bernardi ratsch kania saric rojas discus interdisciplinary key functional genomics park discus network biology data mining biological network schatz discus construction analysis environment beyond genome web blaschke valencia discus molecular biology nomenclature thwarting information extraction progress finally nespl acutedellec discus bibliographic information extraction genomics ,3
DM_32,discus problem synthesis analysis granular rule emerging data mining two descriptor rule relevance consistency viewed inidually en block introduced relevance rule quantified term data covered antecedent conclusion standing index describes rule inidually consistency rule deal quality rule viewed visavis rule express much rule interacts others sense conclusion distorted conclusion part coming rule show rule formed mean fuzzy clustering quality evaluated term index global characteristic set rule also discussed related number information granule constructed data space ,3
DM_33,association rule mining important topic data mining research many algorithm developed typically assume underlying association hidden data stable time however real world domain possible data characteristic hence association change significantly time existing data mining algorithm taken change association consideration result severe degradation performance especially discovered association rule used classification prediction although mining change association important problem common need predict future based historical data past existing data mining algorithm developed introduce fuzzy data mining technique discover change association rule time approach mine fuzzy rule represent change association rule based discovered fuzzy rule approach able predict association rule change future experimental result reallife database shown approach effective mining predicting change association rule time ,3
DM_34,based available transaction record aprioritid model derive association rule large database exploit association rule establish initial fuzzy inference model novel tuning method proposed adjust fuzzy model every association rule data mining model turn help u recommend appropriate product prospective customer combining larsens inference method gradient descent method derive systematic approach refine fuzzy model thus adjusting method ie larsenlike proposed derive association rule large database apply derived rule establishing fuzzy inference model optimize fuzzy model illustrated simple example ,3
DM_35,examine performance heuristic method rule weight specification fuzzy system pattern classification problem heuristic method defined confidence measure used field data mining evaluating association rule simulation result show proposed heuristic method outperforms existing one ,3
DM_36,data mining technique applied decision support reallife problem require multistep process input output step require standard format followed order achieve useful platform execution data mining algorithm need develop uniform model every operation expressed standard way allowing algorithm cooperate reuse result first common structure representation interstep result second model operator ie entity handle transforms common structure according basic data mining algorithm ,3
DM_37,data mining discovers interesting information data set mining incorporates different method considers different kind information granulation important aspect mining data set extremely large multiple kind data high dimensionality without granulation large data set often computationally infeasible generated result may overly fine grained available algorithm quantitative data however many data set contain mixture quantitative qualitative data goal group record containing multiple data variety quantitative discrete continuous qualitative ordinal nominal grouping based different quantitative metric difficult incorporating various qualitative element simple partially successful strategy well several differential geometry expect mixture scalar method soft computing method rough set fuzzy set well method metric cluster whole record data set would useful general similarity metric set integrated similarity metric would allow record record similarity comparison method granulate data item belonging single attribute method exist might meaningfully handle combination many data variety single metric initial consideration strategy integrating multiple metric granulating record ,3
DM_38,web usage mining describes procedure mine web data clickstream purchase information etc determine usage pattern web usage mining needed order understand serve ecommerce customer better general olam online analytical mining framework web usage mining business intelligence reporting olam framework consists four phase data capture webhouse construction clickstream mart pattern discovery pattern evaluation describe problem challenging issue phase detail provide general approach guideline web usage mining business intelligence reporting ecommerce ,3
DM_39,well known relational theory carry little semantic mine deeper semantics additional modeling necessary fact pure association rule found exist even randomly generated data consider relational database every attribute value additional information price fuzzy degree neighborhood security compartment level two type addition considered one structure added valuedadded somewhat surprise additional cost semantics checking found well compensated pruning nonsemantic rule ,3
DM_40,similar traditional data mining three important web mining operation include clustering association sequential analysis typical clustering operation web mining involve finding natural grouping web resource web user researcher pointed important difference clustering conventional application clustering web mining example cluster association web mining necessarily crisp boundary moreover due variety reason inherent web browsing web logging likelihood bad incomplete data higher result researcher studied possibility fuzzy set web mining clustering application describes rough set theory also used develop clustering scheme web mining unsupervised classification described us property rough set genetic algorithm represent cluster interval set also describes design experiment including data collection clustering process experiment used create interval set representation group web visitor ,3
DM_41,target selection direct marketing important data mining problem fuzzy modeling used compare several fuzzy modeling technique applied target selection based recency frequency monetary value measure comparison us cross validation applied mailing campaign charity organization ,3
DM_42,framework modelling word introduced based label semantics shown framework linguistic prototype defined vector mass assignment set label used evaluate linguistic query provides flexible knowledge representation framework data mining knowledge discovery well environment well suited information fusion modelling word general ,3
DM_43,discus various issue related linguistic modeling nonlinear function many input variable extract small number comprehensible linguistic rule numerical data describing nonlinear function human understandable manner first show necessity general rule handling nonlinear function many input variable next compare standard interpolationbased fuzzy reasoning method nonstandard specificitybased method rule base mixture general specific rule different result obtained two method extend two performance measure ie confidence support association rule data mining case linguistic rule two measure used evaluating linguistic rule validity fuzzy reasoning method discussed measure finally show two genetic algorithmbased approach linguistic modeling one rule selection method geneticsbased machine learning algorithm ,3
DM_44,conventional data mining algorithm identify relation among transaction binary value transaction quantitative value however commonly seen real world application past proposed fuzzy mining algorithm based apriori approach explore interesting knowledge transaction quantitative value proposes another fuzzy mining algorithm based aprioritid approach find fuzzy association rule given quantitative transaction item us linguistic term maximum cardinality later mining process thus making number fuzzy region processed original item algorithm therefore focus important linguistic term reduced time complexity ,3
DM_45,data mining method including association rule mining frequent episode mining applied intrusion detection problem describe extension us fuzzy frequent episode near realtime intrusion detection first define fuzzy frequent episode describe experiment explore applicability realtime intrusion detection experimental result indicate fuzzy frequent episode provide effective approximate anomaly detection ,3
DM_46,data mining application called datacomber built union rule configuration urc mathematical construct allows program process large data set nearlinear time simultaneously hundred thousand predictive element without resorting pruning technique incorporate record number missing value without requiring missingvalue interpolation elimination sparsely populated record ,3
DM_47,describes data mining framework aid process finding optimal set feature application classification detection glaucoma optic nerve data selection evaluation feature done support vector machine search space feature selection reduced active feature sampling algorithm ,3
DM_48,information security issue serious global concern complexity accessibility openness internet served increase security risk information system tremendously concern intrusion detection describe approach intrusion detection neural network support vector machine key idea discover useful pattern feature describe behavior system set relevant feature build classifier recognize anomaly known intrusion hopefully real time set benchmark data kdd knowledge discovery data mining competition designed darpa demonstrate efficient accurate classifier built detect intrusion compare performance neural network based support vector machine based system intrusion detection ,3
DM_49,extracting meaningful understandable knowledge trained neural network one ultimate goal area data mining propose technique extracting knowledge le complex mathematical elaboration based activation interval projection dimensional axis certainty factor refinement knowledge captured form ifthen rule premise conjunction input feature interval experiment signifies extracted rule accurate compared neural network ,3
DM_50,classification scheme developed classifying underwater minelike nonminelike object acoustic backscattered signal scheme us predictive network neural network classifier result scheme acoustic backscattered data set given ,3
DM_51,competitive power market location future load growth described sufficient geographic precision permit valid marketing strategy siting future & ampd equipment small area load forecast provides information future electric demand includes spatial temporal characteristic useful & ampd market planning domain expert spatial load forecast require long term practicing difficult find order capture meaningful association spatial data load change provide useful tool spatial load forecast data mining technique based knowledge discovery database kdd procedure proposed determine automatically preferential score land change proposed spatial modeling approach exploratory data analysis trying discover useful pattern spatial data obvious data useful spatial load forecast ,3
DM_52,problem gaining interest pattern recognition applied data mining selecting small representative subset large data set article nonparametric data reduction scheme suggested attempt represent density underlying data algorithm selects representative point multiscale fashion novel existing densitybased approach accuracy representation condensed set measured term error density estimate original reduced set experimental study several real life data set show multiscale approach superior several related condensation method term condensation ratio estimation error condensed set obtained also experimentally shown effective important data mining task like classification clustering rule generation large data set moreover empirically found algorithm efficient term sample complexity ,3
DM_53,development combined fuzzy querying data mining paradigm point departure fquery access earlier version offered generation fuzzy association rule fuzzy querying interface extension wider range available data mining tool mainly cluster analysisand specifically clustering algorithm owsinski zadrozny data clustered first fuzzified dictionary linguistic term additionally resulting cluster helpful running data mining tool notably generation association rule ,3
DM_54,spl alphacoverings universe induced conditional probability relation offer generalization model standard rough set mainly defined partition induced equivalence relation improves concept spl alphacoverings universe property application related knowledge discovery data mining kdd concept spl alpharedundancy object based spl alphacoverings universe proposed order reduce number decision rule presence decision table moreover important concept dependency domain attribute corresponding concept fuzzy functional dependency presence fuzzy relational database also introduced ,3
DM_55,rule induction method proposed order acquire knowledge automatically database applied data mining application however conventional approach focus positive aspect diagnostic rule corresponding lower approximation target concept rough set theory however original data set include negative aspect data set derived upper approximation target concept medical diagnostic rule defined upper approximation rule induction algorithm defined definition ,3
DM_56,first extend two basic measure association rule data mining ie confidence support case fuzzy association rule difference standard fuzzy association rule discretization continuous variable continuous variable ided interval generating standard association rule ided linguistic value case fuzzy association rule next examine two specification rule weight fuzzy association rule pattern classification problem one direct confidence rule weight based slightly complicated formulation rule weight fuzzy association role discounted confidence rule antecedent condition different consequent class computer simulation pattern classification problem many continuous attribute compare two definition simulation result show direct confidence inferior definition rule weight examine three rule selection criterion ie confidence support product shown good fuzzy association rule extracted numerical data product criterion finally compare performance fuzzy association rule standard association rule ,3
DM_57,present visualization approach provide intelligent web browsing support electronic commerce ecommerce data warehousing data mining technique overcome limitation current web browser lack flexibility customer visualize product different perspective visual data model extends conventional data warehouse schema introduced deal intensive data volume complex transformation high degree flexibility term multiperspective visualization morphing capacity interactive environment integration dynamic object visualization interactive interface flexible evaluation scheme provides effective approach close gap real world cyber world business point view ,3
DM_58,following topic dealt intelligent medical system application method data mining knowledge representation medical system medical information system data management software system agent webbased system framework signal processing multimedia visualization image processing management image database ,3
DM_59,describe knowledgebased system microbiological laboratory data validation bacterial infection monitoring knowledge base obtained international standard guideline microbiological laboratory practice expert suggestion data mining evaluate system term accuracy test data set ,3
DM_60,dynamic evidencebased medicine debm defined process finding evidence care inidual patient automatically dynamically case rely literature guideline develop framework debm data mining technology make possible automatically analyze huge clinical database discover pattern behind define requirement data mining system debm following function required system support clinical decision making discovery rare pattern human being hardly find order support clinical decision making rule discovery method association rule mining applied framework adopt postanalysis approach rule base query discovered rule collected rule base analysis submitting query rule base user obtain key evidence making decision clinical care preliminarily implement prototype rule base postanalysis tool based framework tool assist user analyzing discovered rule ,3
DM_61,application data mining technique medical data certainly beneficial researcher interested discerning complexity healthcare process reallife operational situation methodology together computational implementation automated extraction datadefining cnf symbolic rule medical datasets comprising annotated unannotated attribute propose hybrid approach symbolic rule extraction feature sequence method including data clustering data discretization eventually symbolic rule discovery via rough set approximation generic data mining workbench generate clusterclassdefining symbolic rule medical data resultant symbolic rule directly applicable medical rulebased expert system ,3
DM_62,diagnostics hearing impairment nontrivial problem data mining technique state hearing described via measurement polymorphic disorder voice structure secondary restricted auditory control diagnostic voice analysis determines voice descriptor used marginal estimation state hearing problem hard predictive data mining method presence strongly correlated redundant information set voice descriptor might one reason low prediction accuracy different feature selection technique evaluated ability raise prediction accuracy discarding irrelevant redundant voice descriptor modeling dependency functional change phonatory organ restricted auditory control result prediction varies different prediction method applicability certain feature selection technique considered respect prediction method evaluated feature selection strategy ,3
DM_63,modern medicine generates huge amount sensitive data data mining knowledge discovery system used extract useful informationknowledge order improve future diagnosis reduce cost hand analysing data recent method extract accurate knowledge decision model used established enabling quick access newly developed method named ifsims internet framework intelligent medical system presented ,3
DM_64,present case intelligent agentbased framework knowledge discovery distributed healthcare environment comprising multiple heterogeneous healthcare data repository datamediated knowledge discovery especially multiple heterogeneous data resource tedious process imposes significant operational constraint endusers demonstrate autonomous reactive proactive intelligent agent provide opportunity generate enduseroriented packaged valueadded decisionsupportstrategic planning service healthcare professional manager propose intelligent agent implement distributed agentbased data mining information structure provides suite healthcareoriented decisionsupportstrategic planning service ,3
DM_65,data warehousing attractive solution centralizing analyzing highquality data medical research field technology used validate assumption discover trend large amount patient data however many medical study based knowledge extraction medical data especially raw sensor data need preprocessed turning valuable material datamining feature scientist researcher physician emphasize necessity able select raw sensor data processed information also appropriate transforming process propose solution ease medical data mining integrating data process single warehouse solution provides feature loading modelling querying medical data warehouse stored data multidimensional data patient identity therapeutic data etc raw sensor data ecg xrays etc software component prototype implemented illustrated cardiology domain ,3
DM_66,principle retrospective patient databased investigation searching patient problem sign name proper problemencoded archival database data mining process would easy one would need input request obtain proper data short time medical archive frequently based record patient name entry key find proper record archive detection strategy needed process continues collecting usually enormous amount paper finding appropriate record finally encoding arranging table whole process separated patient data mining slowness phase timeconsuming part medical databased investigation author describes data mining experience ,3
DM_67,introduction simulationbased analog synthesis tool creates challenge analog modeling tool routinely visit sup sup fully simulated circuit solution candidate might circuit data ? show adapt recent idea largescale data mining build model capture significant region visited performance space parameterized variable manipulated synthesis trained data point visited synthesis experimental result show automatically build useful nonlinear regression model large analog design space ,3
DM_68,present fast association rule mining algorithm suitable medical image data set particular ass feasibility association rule algorithm extract hidden information medical image data set addition provide flavour implementation environment finally show example proposed algorithm work ass suitability ,3
DM_69,aim article axiomatization generalization shannon entropy starting partition finite set proposed axiomatization defines family entropy depending real positive parameter contains special case havrdacharvat entropy thus provides axiomatizations shannon entropy gini index type entropy used classification data mining ,3
DM_70,one effective way exploring large scientific data set process called feature mining two approach described locate specific feature algorithm geared feature underlying physic intent approach exploit physic problem hand develop highly discriminating applicationdependent feature detection algorithm available data mining algorithm classify cluster categorize identified feature also developed technique denoising feature map exploit spatialscale coherence us call feature preserving wavelet example presented demonstrate feature mining approach applied steady computational fluid dynamic simulation curvilinear grid ,3
DM_71,novel framework leverage physical property mining datascarce domain interleaf bottomup data mining topdown data collection leading effective explainable sampling strategy article describes focused sampling strategy mining scientific data approach based spatial aggregation language support construction data interpretation control design application spatially distributed physical system bottomup manner used basis describing data mining algorithm sal program also help exploit knowledge physical property continuity locality data field also introduce topdown sampling strategy focus data collection region deemed important support data mining objective ,3
DM_72,data web simplify process cleaning transforming exploring data data mining application dataspace one mechanism let scientist view retrieve apply simple transformation remote distributed data dataspace example data web webbased infrastructure working data ,3
DM_73,astronomy data set led interesting problem mining scientific data problem likely become challenging astronomy community brings several survey online part national virtual observatory giving rise possibility mining data across many different survey article discus performed catalog first faint image radio sky twenty centimetre survey classify galaxy bentdouble morphology meaning galaxy appear bent shape describe approach took mine data issue addressed working real data set lesson learned process ,3
DM_74,rf communication important mining since improve operational efficiency worker safety successful rf communication requires understanding rf propagation channel mine tunnel one problem performing channel measurement mine extreme environment generally economically reasonable take expensive test equipment mine example potash mine salt dust mine corrosive exposed higher humidity level surface describes low cost path loss measurement system designed extreme environment potash mine measurement system us continuouswave transceivers rssi received signal strength indicator output laptop computer bit data acquisition card used monitor rssi receiver matlab data acquisition toolbox used acquire measurement measurement converted matlab script previously acquired calibration data relative power measurement db matlab based system quickly process raw result producing calibrated result viewed compared time measurement measurement system used perform path loss measurement cory potash mine near saskatoon sk channel measurement result presented ,3
DM_75,following topic dealt signal processing image processing network interface scheduling financial application data mining database logic programming compilation distributed system performance benchmark distributed system middleware routing numerical algorithm application communication protocol scheduling load balancing industrial application tool runtime support computer architecture scheduling allocation numerical outofcore algorithm algorithm theory allocation synchronization ,3
DM_76,coordinating management data across vendor product quickly becoming overwhelming sophisticated tool needed mine information varying location mib pib cli construct directory schema repository management standard data silo become larger larger iniduals expected support system need abstracted data consistent across vendor platform become requirement detailed information required management configuration must abstracted welldefined meaningful concept term concept cross vendor product boundary first describes contributing factor today ineffective modeling effort proposes philosophy approach modeling management information relevant abstraction dmtf cim schema included recommendation accomplish successful modeling management data ,3
DM_77,fusing computing biology expertise bioinformatics software provides powerful tool organizing mining vast amount data genetics researcher accumulating life scientist computational scientist interact create useful bioinformatics software system several theme lesson recur identify seven theme nature biological data data storage analysis retrieval computational modeling simulation biologically meaningful information integration data mining image processing visualization closing loop ,3
DM_78,confocal microwave imaging cmi recently introduced method breast tumor detection utilizes technique adapted ground penetrating radar mine detection initial feasibility study performed simulated data indicate cmi promising method tumor detection localization explore detection ability resolution system detection ability examined imaging tumor small diameter resolution investigated imaging tumor located dose proximity result indicate tumor located cm deep mm diameter greater detected resolution estimated cm two mm diameter tumor ,3
DM_79,session reflected wide variety paper topic area fuzzy pattern recognition image processingvision control decisionoptimization fuzzy database data mining well sister area soft computing evolutionary computing neural network conference also attracted several contribution related current challenging topic semantic web network security web mining information retrieval ,3
DM_80,describes framework developing integration multiple single theme datasets map novelty approach based spatial data mining particular spatial association rule spatial association rule rule indicating certain association relationship among set spatial possibly nonspatial predicate prior generation association rule source map represented common vector structure spatial hierarchy defined determine characteristic feature belonging distinct class distance restriction limit search space specified part query structure level abstraction reduction space guarantee necessary data answer query characterization uncertainty fused map given measure correction framework ,3
DM_81,soft structured genetic algorithm ssup ga inherits advantage crisp nonfuzzy counterpart sga posse several additional unique feature compared sga ga based technique outline several strength ssup ga approach regard several emerging problem ability address scalability issue eloquent manner data web mining problem also illustrate ssup ga multimodal optimization deterministic crowding framework used find unknown number cluster underlying data set even though proposed technique inherit legacy ga almost unlimited number different application area science engineering focus application vital importance today networked environmentthat analyzing usage pattern web site ,3
DM_82,association rule mining one important field data mining rule explosion problem concern conventional mining algorithm often produce many rule decision maker digest discus mine interesting rule antecedent constraint positively associated consequent notion simple association rule sar interestingness measure antecedent constraint incorporated process interesting rule discovery entire set interesting rule derived simple rule without information loss proposed sarbased mining algorithm performs better conventional method reducing number candidate rule ,3
DM_83,fuzzy spatial data mining technique developed extract relationship describing relative position class object raster image several different rule form described represent different type directional relationship class object method tested handgenerated synthetic sonar imagery ,3
DM_84,data mining association rule item transaction database studied extensively recent year order discover practical rule domain knowledge taxonomy item similarity among item considered produce generalized association rule similar association rule respectively however algorithm deal transaction binary value whereas transaction quantitative value commonly seen realworld application thus proposes datamining algorithm extracting fuzzy knowledge transaction stored quantitative value proposed algorithm integrates fuzzy set concept priori mining algorithm find fuzzy similar association rule given transaction data set similarity relation assumed among database item rule discovered thus promote coarser granularity association rule exhibit quantitative regularity similarity relation ,3
DM_85,feature selection technique used extensively supervised learning choose set feature data set win facilitate improve classification particular technique exist select different subset feature known class refer discriminative feature selection objective guiding discriminative feature selection ultimate performance classifier system unsupervised learning however plagued problem absence class label propose fast algorithm fuzzy unsupervised learning web mining case attributesfeatures relevance cluster relative fuzzy cmeans kmeans clustering algorithm approach computationally implementationally simple desired easily implemented scalable mode identical manner previous well known scalable implementation kmeans importantly approach learns different set attribute weight cluster performance proposed algorithm illustrated real collection web document web session extracted web server log file ,3
